team_a,team_b,scope,matches,wins_a,draws,wins_b,goals_a,goals_b,win_pct_a,win_pct_b,avg_goals_a,avg_goals_b,last_meeting
TUN,COD,all_competitive,11,6,3,2,22.0,10.0,0.5454545454545454,0.18181818181818182,2.0,0.9090909090909091,2017-09-05
TUN,COL,all_competitive,1,0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1998-06-22
TUN,COL,wc_only,1,0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1998-06-22
TUN,ENG,all_competitive,2,0,0,2,1.0,4.0,0.0,1.0,0.5,2.0,2018-06-18
TUN,ENG,wc_only,2,0,0,2,1.0,4.0,0.0,1.0,0.5,2.0,2018-06-18
TUN,CRO,all_competitive,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-23
TUN,GHA,all_competitive,8,0,2,6,6.0,13.0,0.0,0.75,0.75,1.625,2019-07-08
TUN,PAN,all_competitive,1,1,0,0,2.0,1.0,1.0,0.0,2.0,1.0,2018-06-28
TUN,PAN,wc_only,1,1,0,0,2.0,1.0,1.0,0.0,2.0,1.0,2018-06-28
BEL,EGY,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-15
BEL,EGY,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-15
BEL,IRN,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-21
BEL,IRN,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-21
BEL,NZL,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-26
BEL,NZL,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-26
BEL,ESP,all_competitive,12,3,3,6,13.0,23.0,0.25,0.5,1.0833333333333333,1.9166666666666667,2009-09-05
BEL,ESP,wc_only,2,0,1,1,2.0,3.0,0.0,0.5,1.0,1.5,1990-06-21
BEL,KSA,all_competitive,1,0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1994-06-29
BEL,KSA,wc_only,1,0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1994-06-29
BEL,URU,all_competitive,1,1,0,0,3.0,1.0,1.0,0.0,3.0,1.0,1990-06-17
BEL,URU,wc_only,1,1,0,0,3.0,1.0,1.0,0.0,3.0,1.0,1990-06-17
BEL,FRA,all_competitive,18,3,4,11,21.0,37.0,0.16666666666666666,0.6111111111111112,1.1666666666666667,2.0555555555555554,2024-10-14
BEL,FRA,wc_only,3,0,0,3,3.0,8.0,0.0,1.0,1.0,2.6666666666666665,2018-07-10
BEL,IRQ,all_competitive,1,1,0,0,2.0,1.0,1.0,0.0,2.0,1.0,1986-06-08
BEL,IRQ,wc_only,1,1,0,0,2.0,1.0,1.0,0.0,2.0,1.0,1986-06-08
BEL,NOR,all_competitive,4,3,1,0,7.0,2.0,0.75,0.0,1.75,0.5,1979-09-12
BEL,ARG,all_competitive,4,1,0,3,4.0,9.0,0.25,0.75,1.0,2.25,2014-07-05
BEL,ARG,wc_only,3,1,0,2,1.0,3.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,2014-07-05
BEL,ALG,all_competitive,1,1,0,0,2.0,1.0,1.0,0.0,2.0,1.0,2014-06-17
BEL,ALG,wc_only,1,1,0,0,2.0,1.0,1.0,0.0,2.0,1.0,2014-06-17
BEL,AUT,all_competitive,6,2,4,0,11.0,8.0,0.3333333333333333,0.0,1.8333333333333333,1.3333333333333333,2023-10-13
BEL,POR,all_competitive,9,4,3,2,13.0,9.0,0.4444444444444444,0.2222222222222222,1.4444444444444444,1.0,2021-06-27
BEL,ENG,all_competitive,8,3,3,2,11.0,8.0,0.375,0.25,1.375,1.0,2020-11-15
BEL,ENG,wc_only,4,2,1,1,7.0,5.0,0.5,0.25,1.75,1.25,2018-07-14
BEL,CRO,all_competitive,7,2,3,2,5.0,8.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,1.1428571428571428,2022-12-01
BEL,CRO,wc_only,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-01
BEL,PAN,all_competitive,1,1,0,0,3.0,0.0,1.0,0.0,3.0,0.0,2018-06-18
BEL,PAN,wc_only,1,1,0,0,3.0,0.0,1.0,0.0,3.0,0.0,2018-06-18
EGY,IRN,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-26
EGY,IRN,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-26
EGY,NZL,all_competitive,2,1,0,0,1.0,0.0,0.5,0.0,0.5,0.0,2026-06-21
EGY,NZL,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-21
EGY,CPV,all_competitive,4,1,3,0,7.0,4.0,0.25,0.0,1.75,1.0,2025-11-17
EGY,KSA,all_competitive,4,2,0,2,7.0,10.0,0.5,0.5,1.75,2.5,2018-06-25
EGY,KSA,wc_only,1,0,0,1,1.0,2.0,0.0,1.0,1.0,2.0,2018-06-25
EGY,URU,all_competitive,1,0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,2018-06-15
EGY,URU,wc_only,1,0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,2018-06-15
EGY,SEN,all_competitive,14,6,2,6,8.0,8.0,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,2026-01-14
EGY,IRQ,all_competitive,5,3,2,0,6.0,1.0,0.6,0.0,1.2,0.2,2003-12-18
EGY,ARG,all_competitive,1,0,0,1,0.0,6.0,0.0,1.0,0.0,6.0,1928-06-06
EGY,ALG,all_competitive,18,5,7,6,23.0,21.0,0.2777777777777778,0.3333333333333333,1.2777777777777777,1.1666666666666667,2021-12-07
EGY,JOR,all_competitive,4,2,1,1,6.0,5.0,0.5,0.25,1.5,1.25,2025-12-09
EGY,POR,all_competitive,1,1,0,0,2.0,1.0,1.0,0.0,2.0,1.0,1928-06-04
EGY,COD,all_competitive,9,6,2,1,15.0,6.0,0.6666666666666666,0.1111111111111111,1.6666666666666667,0.6666666666666666,2024-01-28
EGY,UZB,all_competitive,1,0,0,1,0.0,2.0,0.0,1.0,0.0,2.0,2025-11-14
EGY,ENG,all_competitive,1,0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1990-06-21
EGY,ENG,wc_only,1,0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1990-06-21
EGY,CRO,all_competitive,2,0,1,1,4.0,6.0,0.0,0.5,2.0,3.0,2024-03-26
EGY,GHA,all_competitive,11,6,3,2,15.0,13.0,0.5454545454545454,0.18181818181818182,1.3636363636363635,1.1818181818181819,2024-01-18
IRN,NZL,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-15
IRN,NZL,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-15
IRN,ESP,all_competitive,1,0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,2018-06-20
IRN,ESP,wc_only,1,0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,2018-06-20
IRN,CPV,all_competitive,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2025-11-13
IRN,KSA,all_competitive,14,4,6,4,19.0,13.0,0.2857142857142857,0.2857142857142857,1.3571428571428572,0.9285714285714286,2012-12-09
IRN,URU,all_competitive,1,0,1,0,1.0,1.0,0.0,0.0,1.0,1.0,2003-02-04
IRN,IRQ,all_competitive,20,13,4,3,30.0,15.0,0.65,0.15,1.5,0.75,2022-01-27
IRN,ARG,all_competitive,2,0,1,1,1.0,2.0,0.0,0.5,0.5,1.0,2014-06-21
IRN,ARG,wc_only,1,0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,2014-06-21
IRN,JOR,all_competitive,10,6,0,4,13.0,8.0,0.6,0.4,1.3,0.8,2009-11-22
IRN,POR,all_competitive,3,0,1,2,1.0,6.0,0.0,0.6666666666666666,0.3333333333333333,2.0,2018-06-25
IRN,POR,wc_only,2,0,1,1,1.0,3.0,0.0,0.5,0.5,1.5,2018-06-25
IRN,COD,all_competitive,1,0,0,1,1.0,3.0,0.0,1.0,1.0,3.0,1977-07-29
IRN,UZB,all_competitive,12,6,5,1,15.0,6.0,0.5,0.08333333333333333,1.25,0.5,2025-11-18
IRN,ENG,all_competitive,1,0,0,1,2.0,6.0,0.0,1.0,2.0,6.0,2022-11-21
IRN,ENG,wc_only,1,0,0,1,2.0,6.0,0.0,1.0,2.0,6.0,2022-11-21
NZL,ESP,all_competitive,1,0,0,1,0.0,5.0,0.0,1.0,0.0,5.0,2009-06-14
NZL,KSA,all_competitive,3,2,1,0,8.0,2.0,0.6666666666666666,0.0,2.6666666666666665,0.6666666666666666,2013-09-05
NZL,FRA,all_competitive,1,0,0,1,0.0,5.0,0.0,1.0,0.0,5.0,2003-06-22
NZL,IRQ,all_competitive,3,0,1,2,0.0,6.0,0.0,0.6666666666666666,0.0,2.0,2009-06-20
NZL,POR,all_competitive,1,0,0,1,0.0,4.0,0.0,1.0,0.0,4.0,2017-06-24
NZL,COL,all_competitive,1,0,0,1,1.0,3.0,0.0,1.0,1.0,3.0,2003-06-20
NZL,GHA,all_competitive,1,1,0,0,2.0,0.0,1.0,0.0,2.0,0.0,1983-06-07
ESP,CPV,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-15
ESP,CPV,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-15
ESP,KSA,all_competitive,2,1,0,0,1.0,0.0,0.5,0.0,0.5,0.0,2026-06-21
ESP,KSA,wc_only,2,1,0,0,1.0,0.0,0.5,0.0,0.5,0.0,2026-06-21
ESP,URU,all_competitive,4,1,2,0,4.0,3.0,0.25,0.0,1.0,0.75,2026-06-26
ESP,URU,wc_only,3,0,2,0,2.0,2.0,0.0,0.0,0.6666666666666666,0.6666666666666666,2026-06-26
ESP,FRA,all_competitive,12,4,2,6,17.0,21.0,0.3333333333333333,0.5,1.4166666666666667,1.75,2025-06-05
ESP,FRA,wc_only,1,0,0,1,1.0,3.0,0.0,1.0,1.0,3.0,2006-06-27
ESP,IRQ,all_competitive,1,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,2009-06-17
ESP,NOR,all_competitive,7,5,1,1,12.0,4.0,0.7142857142857143,0.14285714285714285,1.7142857142857142,0.5714285714285714,2023-10-15
ESP,ARG,all_competitive,1,0,0,1,1.0,2.0,0.0,1.0,1.0,2.0,1966-07-13
ESP,ARG,wc_only,1,0,0,1,1.0,2.0,0.0,1.0,1.0,2.0,1966-07-13
ESP,ALG,all_competitive,1,1,0,0,3.0,0.0,1.0,0.0,3.0,0.0,1986-06-12
ESP,ALG,wc_only,1,1,0,0,3.0,0.0,1.0,0.0,3.0,0.0,1986-06-12
ESP,AUT,all_competitive,7,5,1,1,23.0,6.0,0.7142857142857143,0.14285714285714285,3.2857142857142856,0.8571428571428571,2001-09-01
ESP,AUT,wc_only,1,0,0,1,1.0,2.0,0.0,1.0,1.0,2.0,1978-06-03
ESP,POR,all_competitive,12,5,6,1,27.0,12.0,0.4166666666666667,0.08333333333333333,2.25,1.0,2025-06-08
ESP,POR,wc_only,2,1,1,0,4.0,3.0,0.5,0.0,2.0,1.5,2018-06-15
ESP,ENG,all_competitive,9,3,2,4,9.0,10.0,0.3333333333333333,0.4444444444444444,1.0,1.1111111111111112,2024-07-14
ESP,ENG,wc_only,2,1,1,0,1.0,0.0,0.5,0.0,0.5,0.0,1982-07-05
ESP,CRO,all_competitive,7,4,1,2,18.0,8.0,0.5714285714285714,0.2857142857142857,2.5714285714285716,1.1428571428571428,2024-06-15
CPV,KSA,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-26
CPV,KSA,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-26
CPV,URU,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-21
CPV,URU,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-21
CPV,SEN,all_competitive,14,2,2,10,6.0,22.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,1.5714285714285714,2022-01-25
CPV,ALG,all_competitive,4,0,2,2,2.0,6.0,0.0,0.5,0.5,1.5,2007-06-02
CPV,COD,all_competitive,3,0,2,1,2.0,3.0,0.0,0.3333333333333333,0.6666666666666666,1.0,2015-01-22
CPV,GHA,all_competitive,4,1,0,3,2.0,9.0,0.25,0.75,0.5,2.25,2024-01-14
KSA,URU,all_competitive,2,0,0,1,0.0,1.0,0.0,0.5,0.0,0.5,2026-06-15
KSA,URU,wc_only,2,0,0,1,0.0,1.0,0.0,0.5,0.0,0.5,2026-06-15
KSA,FRA,all_competitive,1,0,0,1,0.0,4.0,0.0,1.0,0.0,4.0,1998-06-18
KSA,FRA,wc_only,1,0,0,1,0.0,4.0,0.0,1.0,0.0,4.0,1998-06-18
KSA,IRQ,all_competitive,28,11,5,12,27.0,38.0,0.39285714285714285,0.42857142857142855,0.9642857142857143,1.3571428571428572,2025-10-14
KSA,ARG,all_competitive,2,1,0,1,3.0,4.0,0.5,0.5,1.5,2.0,2022-11-22
KSA,ARG,wc_only,1,1,0,0,2.0,1.0,1.0,0.0,2.0,1.0,2022-11-22
KSA,JOR,all_competitive,7,2,0,5,7.0,8.0,0.2857142857142857,0.7142857142857143,1.0,1.1428571428571428,2025-12-15
KSA,UZB,all_competitive,11,6,1,4,23.0,15.0,0.5454545454545454,0.36363636363636365,2.090909090909091,1.3636363636363635,2021-06-15
URU,FRA,all_competitive,6,2,2,2,7.0,6.0,0.3333333333333333,0.3333333333333333,1.1666666666666667,1.0,2018-07-06
URU,FRA,wc_only,4,1,2,1,2.0,3.0,0.25,0.25,0.5,0.75,2018-07-06
URU,SEN,all_competitive,1,0,1,0,3.0,3.0,0.0,0.0,3.0,3.0,2002-06-11
URU,SEN,wc_only,1,0,1,0,3.0,3.0,0.0,0.0,3.0,3.0,2002-06-11
URU,ARG,all_competitive,136,43,31,62,155.0,202.0,0.3161764705882353,0.45588235294117646,1.1397058823529411,1.4852941176470589,2025-03-21
URU,ARG,wc_only,2,1,0,1,4.0,3.0,0.5,0.5,2.0,1.5,1986-06-16
URU,AUT,all_competitive,1,0,0,1,1.0,3.0,0.0,1.0,1.0,3.0,1954-07-03
URU,AUT,wc_only,1,0,0,1,1.0,3.0,0.0,1.0,1.0,3.0,1954-07-03
URU,JOR,all_competitive,2,1,1,0,5.0,0.0,0.5,0.0,2.5,0.0,2013-11-20
URU,POR,all_competitive,3,1,1,1,3.0,4.0,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,2022-11-28
URU,POR,wc_only,2,1,0,1,2.0,3.0,0.5,0.5,1.0,1.5,2022-11-28
URU,COL,all_competitive,38,17,11,10,53.0,42.0,0.4473684210526316,0.2631578947368421,1.394736842105263,1.105263157894737,2024-11-15
URU,COL,wc_only,2,1,0,1,2.0,3.0,0.5,0.5,1.0,1.5,2014-06-28
URU,ENG,all_competitive,3,2,1,0,6.0,3.0,0.6666666666666666,0.0,2.0,1.0,2014-06-19
URU,ENG,wc_only,3,2,1,0,6.0,3.0,0.6666666666666666,0.0,2.0,1.0,2014-06-19
URU,GHA,all_competitive,2,1,1,0,3.0,1.0,0.5,0.0,1.5,0.5,2022-12-02
URU,GHA,wc_only,2,1,1,0,3.0,1.0,0.5,0.0,1.5,0.5,2022-12-02
URU,PAN,all_competitive,2,2,0,0,9.0,2.0,1.0,0.0,4.5,1.0,2024-06-23
FRA,SEN,all_competitive,3,0,0,2,0.0,3.0,0.0,0.6666666666666666,0.0,1.0,2026-06-16
FRA,SEN,wc_only,2,0,0,1,0.0,1.0,0.0,0.5,0.0,0.5,2026-06-16
FRA,IRQ,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-22
FRA,IRQ,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-22
FRA,NOR,all_competitive,11,6,2,2,14.0,8.0,0.5454545454545454,0.18181818181818182,1.2727272727272727,0.7272727272727273,2026-06-26
FRA,NOR,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-26
FRA,ARG,all_competitive,5,1,2,2,8.0,9.0,0.2,0.4,1.6,1.8,2022-12-18
FRA,ARG,wc_only,4,1,1,2,8.0,9.0,0.25,0.5,2.0,2.25,2022-12-18
FRA,AUT,all_competitive,11,8,1,2,23.0,12.0,0.7272727272727273,0.18181818181818182,2.090909090909091,1.0909090909090908,2024-06-17
FRA,AUT,wc_only,2,1,0,1,3.0,3.0,0.5,0.5,1.5,1.5,1982-06-28
FRA,POR,all_competitive,8,4,3,1,9.0,6.0,0.5,0.125,1.125,0.75,2024-07-05
FRA,POR,wc_only,1,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,2006-07-05
FRA,COL,all_competitive,2,2,0,0,4.0,2.0,1.0,0.0,2.0,1.0,2003-06-18
FRA,ENG,all_competitive,9,3,3,3,12.0,12.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,2022-12-10
FRA,ENG,wc_only,3,1,0,2,3.0,6.0,0.3333333333333333,0.6666666666666666,1.0,2.0,2022-12-10
FRA,CRO,all_competitive,9,5,2,2,17.0,12.0,0.5555555555555556,0.2222222222222222,1.8888888888888888,1.3333333333333333,2025-03-23
FRA,CRO,wc_only,2,2,0,0,6.0,3.0,1.0,0.0,3.0,1.5,2018-07-15
SEN,IRQ,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-26
SEN,IRQ,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-26
SEN,NOR,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-22
SEN,NOR,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-22
SEN,ALG,all_competitive,14,2,4,8,14.0,23.0,0.14285714285714285,0.5714285714285714,1.0,1.6428571428571428,2019-07-19
SEN,COD,all_competitive,9,4,4,1,14.0,8.0,0.4444444444444444,0.1111111111111111,1.5555555555555556,0.8888888888888888,2025-12-27
SEN,COL,all_competitive,1,0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,2018-06-28
SEN,COL,wc_only,1,0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,2018-06-28
SEN,ENG,all_competitive,1,0,0,1,0.0,3.0,0.0,1.0,0.0,3.0,2022-12-04
SEN,ENG,wc_only,1,0,0,1,0.0,3.0,0.0,1.0,0.0,3.0,2022-12-04
SEN,GHA,all_competitive,7,2,2,3,9.0,10.0,0.2857142857142857,0.42857142857142855,1.2857142857142858,1.4285714285714286,2015-01-19
IRQ,NOR,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-16
IRQ,NOR,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-16
IRQ,ALG,all_competitive,4,1,2,1,3.0,3.0,0.25,0.25,0.75,0.75,2025-12-09
IRQ,JOR,all_competitive,26,16,4,6,41.0,22.0,0.6153846153846154,0.23076923076923078,1.5769230769230769,0.8461538461538461,2025-12-12
IRQ,UZB,all_competitive,4,1,1,2,5.0,5.0,0.25,0.5,1.25,1.25,2004-10-13
NOR,AUT,all_competitive,9,1,1,7,7.0,22.0,0.1111111111111111,0.7777777777777778,0.7777777777777778,2.4444444444444446,2024-10-13
NOR,POR,all_competitive,6,1,0,5,4.0,9.0,0.16666666666666666,0.8333333333333334,0.6666666666666666,1.5,2011-06-04
NOR,ENG,all_competitive,4,2,1,1,5.0,6.0,0.5,0.25,1.25,1.5,1993-06-02
NOR,CRO,all_competitive,2,1,0,1,3.0,5.0,0.5,0.5,1.5,2.5,2015-09-06
ARG,ALG,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-16
ARG,ALG,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-16
ARG,AUT,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-22
ARG,AUT,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-22
ARG,JOR,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-27
ARG,JOR,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-27
ARG,POR,all_competitive,1,0,0,1,1.0,3.0,0.0,1.0,1.0,3.0,1972-06-29
ARG,COL,all_competitive,37,20,10,7,72.0,37.0,0.5405405405405406,0.1891891891891892,1.945945945945946,1.0,2025-06-10
ARG,ENG,all_competitive,5,1,1,3,5.0,8.0,0.2,0.6,1.0,1.6,2002-06-07
ARG,ENG,wc_only,5,1,1,3,5.0,8.0,0.2,0.6,1.0,1.6,2002-06-07
ARG,CRO,all_competitive,3,2,0,1,4.0,3.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,2022-12-13
ARG,CRO,wc_only,3,2,0,1,4.0,3.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,2022-12-13
ARG,PAN,all_competitive,1,1,0,0,5.0,0.0,1.0,0.0,5.0,0.0,2016-06-10
ALG,AUT,all_competitive,2,0,0,1,0.0,2.0,0.0,0.5,0.0,1.0,2026-06-27
ALG,AUT,wc_only,2,0,0,1,0.0,2.0,0.0,0.5,0.0,1.0,2026-06-27
ALG,JOR,all_competitive,2,1,0,0,6.0,0.0,0.5,0.0,3.0,0.0,2026-06-22
ALG,JOR,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-22
ALG,COD,all_competitive,4,3,1,0,6.0,1.0,0.75,0.0,1.5,0.25,2026-01-06
ALG,ENG,all_competitive,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06-18
ALG,ENG,wc_only,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06-18
ALG,GHA,all_competitive,8,3,1,4,8.0,9.0,0.375,0.5,1.0,1.125,2015-01-23
AUT,JOR,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-16
AUT,JOR,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-16
AUT,POR,all_competitive,7,2,3,2,13.0,6.0,0.2857142857142857,0.2857142857142857,1.8571428571428572,0.8571428571428571,2016-06-18
AUT,ENG,all_competitive,3,0,2,1,4.0,5.0,0.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,2005-10-08
AUT,ENG,wc_only,1,0,1,0,2.0,2.0,0.0,0.0,2.0,2.0,1958-06-15
AUT,CRO,all_competitive,3,1,0,2,4.0,4.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,2022-09-25
JOR,UZB,all_competitive,5,0,4,1,6.0,7.0,0.0,0.2,1.2,1.4,2013-09-10
POR,COD,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-17
POR,COD,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-17
POR,UZB,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-23
POR,UZB,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-23
POR,COL,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-27
POR,COL,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-27
POR,ENG,all_competitive,9,2,5,2,9.0,10.0,0.2222222222222222,0.2222222222222222,1.0,1.1111111111111112,2006-07-01
POR,ENG,wc_only,3,1,1,1,2.0,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,2006-07-01
POR,CRO,all_competitive,6,5,1,0,14.0,5.0,0.8333333333333334,0.0,2.3333333333333335,0.8333333333333334,2024-11-18
POR,GHA,all_competitive,2,2,0,0,5.0,3.0,1.0,0.0,2.5,1.5,2022-11-24
POR,GHA,wc_only,2,2,0,0,5.0,3.0,1.0,0.0,2.5,1.5,2022-11-24
COD,UZB,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-27
COD,UZB,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-27
COD,COL,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-23
COD,COL,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-23
COD,GHA,all_competitive,16,4,4,8,18.0,25.0,0.25,0.5,1.125,1.5625,2017-01-29
UZB,COL,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-17
UZB,COL,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-17
COL,ENG,all_competitive,3,0,2,1,2.0,4.0,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,2018-07-03
COL,ENG,wc_only,2,0,1,1,1.0,3.0,0.0,0.5,0.5,1.5,2018-07-03
COL,PAN,all_competitive,5,3,0,2,13.0,7.0,0.6,0.4,2.6,1.4,2024-07-06
ENG,CRO,all_competitive,10,5,1,3,19.0,12.0,0.5,0.3,1.9,1.2,2026-06-17
ENG,CRO,wc_only,2,0,0,1,1.0,2.0,0.0,0.5,0.5,1.0,2026-06-17
ENG,GHA,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-23
ENG,GHA,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-23
ENG,PAN,all_competitive,2,1,0,0,6.0,1.0,0.5,0.0,3.0,0.5,2026-06-27
ENG,PAN,wc_only,2,1,0,0,6.0,1.0,0.5,0.0,3.0,0.5,2026-06-27
CRO,GHA,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-27
CRO,GHA,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-27
CRO,PAN,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-23
CRO,PAN,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-23
GHA,PAN,all_competitive,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-17
GHA,PAN,wc_only,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-17
